date,acc_102,acc_125,acc_138,acc_487,acc_422,acc_425,acc_105,acc_115,acc_497,acc_121,hodl
2026-07-07,40930.7,41241.73,41845.96,52027.71,47670.14,55346.97,40930.7,40930.7,47737.9,33478.7,11720.14
2026-07-07,40930.7,41205.0,41808.69,51853.15,47283.27,55089.36,40930.7,40930.7,47313.77,33456.27,11720.14
2026-07-07,40930.7,41178.29,41781.59,52489.35,47005.74,54790.67,40930.7,40930.7,47270.63,33439.96,11720.14
2026-07-07,40930.7,41134.88,41737.55,52371.46,46883.13,54680.46,40930.7,40930.7,47213.88,33413.46,11720.14
2026-07-07,40930.7,41108.17,41710.45,52007.74,46989.94,54706.23,40930.7,40930.7,47173.82,33397.15,11720.14
2026-07-07,40930.7,41004.66,41605.43,51607.89,46648.66,54747.51,40930.7,40930.7,47083.5,33333.95,11720.14
2026-07-07,40930.7,41001.33,41602.04,51467.35,46877.16,54757.3,40930.7,40930.7,47056.99,33331.91,11720.14
2026-07-07,40930.7,41194.98,41798.53,50799.72,46610.43,54723.28,40930.7,40930.7,46911.58,33450.16,11720.14
2026-07-07,40930.7,41128.2,41730.77,50849.1,46985.01,54507.06,40930.7,40930.7,47115.83,33409.38,11720.14
2026-07-07,40930.7,41164.93,41768.04,50898.32,46848.07,54568.69,40930.7,40930.7,47089.87,33431.81,11720.14
2026-07-07,40930.7,40954.58,41554.61,50900.94,46918.87,54601.09,40930.7,40930.7,47113.03,33303.37,11720.14
2026-07-07,40930.7,41041.39,41642.69,51302.89,47095.3,54892.74,40930.7,40930.7,47051.8,33356.38,11720.14
2026-07-07,40930.7,40994.65,41595.26,51128.48,46762.87,54382.11,40930.7,40930.7,46783.98,33327.83,11720.14
2026-07-07,40930.7,41001.33,41602.04,51992.01,46459.84,54806.73,40930.7,40930.7,46924.77,33331.91,11720.14
2026-07-07,40930.7,40981.29,41581.71,50957.88,47155.97,54869.25,40930.7,40930.7,47005.5,33319.68,11720.14
2026-07-07,40930.7,41094.81,41696.9,51336.08,47105.87,55130.24,40930.7,40930.7,47345.58,33389.0,11720.14
2026-07-07,40930.7,41198.32,41801.92,51756.76,47124.34,55247.94,40930.7,40930.7,47351.26,33452.2,11720.14
2026-07-07,40930.7,41321.86,41927.27,50814.81,47137.62,55009.21,40930.7,40930.7,47341.57,33527.63,11720.14
2026-07-07,40930.7,41178.29,41781.59,50020.65,47014.85,54652.12,40930.7,40930.7,47275.49,33439.96,11720.14
2026-07-07,40930.7,41178.29,41781.59,49643.9,46828.45,54488.67,40930.7,40930.7,47026.15,33439.96,11720.14
2026-07-07,40930.7,41178.29,41781.59,49230.88,46684.31,54262.41,40930.7,40930.7,47042.67,33208.18,11720.14
2026-07-07,40930.7,41218.35,41822.25,49301.77,46692.54,54509.08,40930.7,40930.7,46736.73,33208.18,11720.14
2026-07-07,40930.7,41261.76,41866.29,49114.22,46460.45,54281.22,40930.7,40930.7,46678.43,33208.18,11720.14
2026-07-08,40930.7,41245.07,41849.35,49430.63,46862.24,54454.33,40930.7,40930.7,46887.05,33208.18,11720.14
2026-07-08,40930.7,41335.22,41940.82,48809.81,46325.63,53716.91,40930.7,40930.7,46449.99,33208.18,11720.14
2026-07-08,40930.7,41305.17,41910.33,48655.2,46114.5,53558.31,40930.7,40930.7,46302.18,33208.18,11720.14
2026-07-08,40930.7,41198.32,41801.92,48423.94,45972.11,52977.98,40930.7,40930.7,46065.57,33208.18,11720.14
2026-07-08,40930.7,41161.59,41764.65,48165.48,45866.53,52880.52,40930.7,40930.7,45878.47,33208.18,11720.14
2026-07-08,40930.7,41178.29,41781.59,48279.99,45522.38,52891.32,40930.7,40930.7,45594.62,33208.18,11720.14
2026-07-08,40930.7,41151.58,41754.49,47983.36,45735.6,52654.47,40930.7,40930.7,45619.14,33208.18,11720.14
2026-07-08,40930.7,41044.73,41646.08,47938.91,45436.5,52716.65,40930.7,40930.7,45615.99,33208.18,11720.14
2026-07-08,40930.7,41248.4,41852.74,47317.59,45311.01,52152.5,40930.7,40930.7,45314.62,33208.18,11720.14
2026-07-08,40930.7,41078.12,41679.96,47429.18,45160.28,51723.7,40930.7,40930.7,44907.77,33208.18,11720.14
2026-07-08,40930.7,41111.51,41713.84,47515.0,45006.32,51450.45,40930.7,40930.7,44922.64,33208.18,11720.14
2026-07-08,43875.44,41661.36,42271.75,46791.59,45214.66,51840.45,43875.44,43875.44,44762.03,35000.04,11720.14
2026-07-08,43465.21,41566.29,42175.29,46727.71,44926.65,51585.1,43465.21,43875.44,44808.4,35000.04,11720.14
2026-07-08,43465.21,41566.29,42175.29,46687.15,44970.25,51586.1,43465.21,43875.44,44667.02,35000.04,11720.14
2026-07-08,43465.21,41569.63,42178.68,46612.88,45008.61,51611.57,43465.21,43875.44,44785.42,35000.04,11720.14
2026-07-08,43465.21,41569.63,42178.68,46552.81,44833.22,51470.39,43465.21,43875.44,44714.89,35000.04,11720.14
2026-07-09,43465.21,41556.27,42165.13,46445.52,45018.99,51574.23,43465.21,43875.44,44694.88,35000.04,11720.14
2026-07-09,43465.21,41489.49,42097.37,46523.45,44491.79,51021.82,43465.21,43875.44,44838.84,35000.04,11720.14
2026-07-09,43465.21,41549.59,42158.35,46550.97,44852.64,51381.15,43465.21,44064.25,44849.64,35114.93,11720.14
2026-07-09,43465.21,41479.48,42087.21,46382.36,44898.23,51493.65,43465.21,44064.25,44801.74,35114.93,11720.14
2026-07-09,43465.21,41529.56,42138.02,46985.86,44907.91,51684.61,43465.21,44064.25,45145.31,35114.93,11720.14
2026-07-09,43465.21,41536.24,42144.8,47300.68,45247.27,51941.69,43465.21,42921.76,45368.39,34419.73,11720.14
2026-07-09,43465.21,41536.24,42144.8,47548.05,45634.9,52399.35,43465.21,42921.76,45571.1,34419.73,11720.14
2026-07-09,43465.21,41616.37,42226.11,47431.37,45610.12,52298.99,43465.21,42921.76,45505.9,34419.73,11720.14
2026-07-09,43465.21,41572.97,42182.06,47418.09,45688.97,52351.24,43465.21,42921.76,45383.93,34419.73,11720.14
2026-07-09,43465.21,41569.63,42178.68,47196.15,45594.27,52258.02,43465.21,42921.76,45389.24,34419.73,11720.14
2026-07-09,43465.21,41566.29,42175.29,46939.71,45378.92,51965.83,43465.21,42921.76,45184.37,34419.73,11720.14
